filename,ru_title,ru_author,gpt_description,eng_title,eng_author
./data/340930175.jpg,Серый день . 1883,Аполлинарий Михайлович Васнецов,a painting of a field with cows and trees,Grey day . 1883,Apollinary Michailovich Vasnetsov
./data/821389770.jpg,Троице-Сергиева лавра. 1908-1913,Аполлинарий Михайлович Васнецов,a painting of a village with people and buildings,Trinity-Sergieva lavre. 1908-1913,Apollinary Michailovich Vasnetsov
./data/580349731.jpg,Ахтырка. Вид усадьбы. 1894,Аполлинарий Михайлович Васнецов,a painting of a river with trees and water,"Anchorage, kind of estate. 1894.",Apollinary Michailovich Vasnetsov
./data/222799682.jpg,Новодевичий монастырь. Собор. 1926,Аполлинарий Михайлович Васнецов,a painting of a church in the middle of a town,"A nunnery, the cathedral, 1926.",Apollinary Michailovich Vasnetsov
./data/694799804.jpg,Сад князя Жемчужного. 1911,Аполлинарий Михайлович Васнецов,a painting of a street scene with a woman sitting on a bench,Prince of the Pearl Garden. 1911.,Apollinary Michailovich Vasnetsov
./data/823477172.jpg,Старорусский город,Аполлинарий Михайлович Васнецов,a painting of a snowy scene with a church in the background,Starorus City,Apollinary Michailovich Vasnetsov
./data/807025146.jpg,Варяжские корабли в Великом Новгороде. 1902,Аполлинарий Михайлович Васнецов,a painting of boats in the water,Vaporite ships in Grand Novgorod. 1902,Apollinary Michailovich Vasnetsov
./data/801394653.jpg,Всехсвятский каменный мост. Конец XVII века. 1901,Аполлинарий Михайлович Васнецов,a painting of a city in the snow,"All-hospital stone bridge, late 17th century. 1901.",Apollinary Michailovich Vasnetsov
./data/947457885.jpg,Лиственницы. 1905,Аполлинарий Михайлович Васнецов,a painting of trees and water,Leafhouses. 1905,Apollinary Michailovich Vasnetsov
./data/255648803.jpg,Москва середины XVII столетия. Москворецкий мост и Водяные ворота. 1900,Аполлинарий Михайлович Васнецов,a painting of a city with buildings and people,Moscow mid-seventeenth century Moscow Bridge and Water Gate 1900,Apollinary Michailovich Vasnetsov
./data/399981689.jpg,Московский Кремль. Соборы. 1894,Аполлинарий Михайлович Васнецов,a painting of a city with a river and buildings,Moscow Kremlin. cathedrals. 1894,Apollinary Michailovich Vasnetsov
./data/657611083.jpg,Общественные бани в Москве в XVII веке. 1922,Аполлинарий Михайлович Васнецов,a drawing of a house with people in the fore,Public baths in Moscow in the 17th century. 1922,Apollinary Michailovich Vasnetsov
./data/504324340.jpg,Осинки. Абрамцево. 1886,Аполлинарий Михайлович Васнецов,a painting of a path through a forest,"Abramtsevo, 1886.",Apollinary Michailovich Vasnetsov
./data/231451416.jpg,Покинутая усадьба. 1901,Аполлинарий Михайлович Васнецов,a painting of a cabin in the woods,Abandoned estate. 1901.,Apollinary Michailovich Vasnetsov
./data/187313842.jpg,Стены деревянного города. Москва XVII века. 1920,Аполлинарий Михайлович Васнецов,a painting of a village with people walking on the water,"Walls of a wooden city, Moscow of the 17th century, 1920.",Apollinary Michailovich Vasnetsov
./data/195718383.jpg,Татары идут. Конец XIV века . 1909,Аполлинарий Михайлович Васнецов,a painting of a city with buildings and a river,The Tatars are coming. The end of the 14th century. 1909.,Apollinary Michailovich Vasnetsov
./data/685928344.jpg,У Мясницких ворот Белого города в XVII веке. 1926,Аполлинарий Михайлович Васнецов,a painting of a city street with people and horses,The Meaty Gate of the White City in the 17th century. 1926.,Apollinary Michailovich Vasnetsov
./data/992749023.jpg,Уличное движение на Воскресенском мосту в XVIII веке. 1926,Аполлинарий Михайлович Васнецов,a painting of a city with people and horses,Street traffic on the Sunday Bridge in the 18th century.,Apollinary Michailovich Vasnetsov
./data/373202514.jpg,Аллея в Абрамцеве. 1917,Аполлинарий Михайлович Васнецов,a painting of flowers in a garden,Alley in Abrahamtsev. 1917,Apollinary Michailovich Vasnetsov
./data/895520019.jpg,Берег залива. Териоки. Фиинляндия. 1881,Аполлинарий Михайлович Васнецов,a painting of a beach with people on the shore,"The Gulf Coast, Terioki, Finnland, 1881.",Apollinary Michailovich Vasnetsov
./data/968798828.jpg,В тени лип. Демьяново. 1907,Аполлинарий Михайлович Васнецов,a painting of a bench under a tree,"In the shadow of the Lip, Demyanov. 1907",Apollinary Michailovich Vasnetsov
./data/520913696.jpg,Медведчики . Старая Москва. 1911,Аполлинарий Михайлович Васнецов,a painting of a snowy town with people walking through it,Bears. Old Moscow. 1911.,Apollinary Michailovich Vasnetsov
./data/381195068.jpg,Пушечно-литейный двор на реке неглинной. 1918,Аполлинарий Михайлович Васнецов,a painting of a city with people and buildings,A cannon-leaf yard on the river of neglin. 1918.,Apollinary Michailovich Vasnetsov
./data/592462158.jpg,Ротонда Миловида в Найденовском парке. Москва. 1920-е,Аполлинарий Михайлович Васнецов,a painting of a statue in a park,"Rothonda Milovide in Niden Park, Moscow, 1920s.",Apollinary Michailovich Vasnetsov
./data/499627685.jpg,Северный пейзаж. 1902,Аполлинарий Михайлович Васнецов,a painting of a green field with trees and a river,North scenery. 1902,Apollinary Michailovich Vasnetsov
./data/264108276.jpg,Семиверхая угловая башня Белого города в XVII веке. 1924,Аполлинарий Михайлович Васнецов,a painting of a city with a tower,The seventh corner tower of the White City in the 17th century.,Apollinary Michailovich Vasnetsov
./data/231066894.jpg,Царская площадка и Красное крыльцо Грановитой палаты в Кремле. 1904,Аполлинарий Михайлович Васнецов,a painting of a street with buildings and people,The royal site and the Red Porch of the Granovite House in the Kremlin. 1904,Apollinary Michailovich Vasnetsov
./data/958197021.jpg,Элегия. 1893,Аполлинарий Михайлович Васнецов,a painting of a cemetery with trees and a man,Elegy. 1893,Apollinary Michailovich Vasnetsov
./data/127520751.jpg,Абрамцевские дали. 1880-е,Аполлинарий Михайлович Васнецов,a painting of a field with flowers and trees,The Abrahams gave me the 1880s.,Apollinary Michailovich Vasnetsov
./data/854650878.jpg,Гонцы. Ранним утром в Кремле. Начало XVII века. 1913,Аполлинарий Михайлович Васнецов,a painting of a snowy town,"Early morning in the Kremlin, early in the 17th century, 1913.",Apollinary Michailovich Vasnetsov
./data/545001220.jpg,Дом бывшего Археологического общества на Берсеневке. 1923,Аполлинарий Михайлович Васнецов,a painting of a house in the middle of a field,House of the former Archaeological Society in Bersenevka. 1923,Apollinary Michailovich Vasnetsov
./data/810211181.jpg,Облака. 1880-е,Аполлинарий Михайлович Васнецов,a painting of clouds over a hill,Clouds. 1880s.,Apollinary Michailovich Vasnetsov
./data/701171875.jpg,Пруд. Демьяново. Близ Клина. 1917,Аполлинарий Михайлович Васнецов,a painting of a lake surrounded by trees,"Pond, Demyanovo, near Klin. 1917.",Apollinary Michailovich Vasnetsov
./data/590951538.jpg,Церковь Цминда Самеба. Кавказ. 1895,Аполлинарий Михайлович Васнецов,a painting of a church on a hill,"Church of Zmind Sameb, Caucasus, 1895.",Apollinary Michailovich Vasnetsov
./data/702682495.jpg,Баллада. Урал. 1897,Аполлинарий Михайлович Васнецов,a painting of a river with a boat in the water,"Ballad, Ural, 1897.",Apollinary Michailovich Vasnetsov
./data/977450561.jpg,Волнующаяся нива. 1892,Аполлинарий Михайлович Васнецов,a painting of a field with a blue sky,Worrying field. 1892,Apollinary Michailovich Vasnetsov
./data/544314575.jpg,Кама. 1895,Аполлинарий Михайлович Васнецов,a painting of a lake surrounded by trees,Kama. 1895,Apollinary Michailovich Vasnetsov
./data/142791748.jpg,Кирилло-Белозерский монастырь. 1915,Аполлинарий Михайлович Васнецов,a painting of a church with people walking around it,Kirillo-Belozer Monastery. 1915,Apollinary Michailovich Vasnetsov
./data/596115112.jpg,Крым. Байдарские ворота. 1890,Аполлинарий Михайлович Васнецов,a painting of a mountain scene with a river,"Crimea, Bydar Gate, 1890.",Apollinary Michailovich Vasnetsov
./data/330438232.jpg,Летний пейзаж. 1902,Аполлинарий Михайлович Васнецов,a painting of trees in a field,Summer landscape. 1902,Apollinary Michailovich Vasnetsov
./data/734350585.jpg,На погосте. Демьяново. 1917,Аполлинарий Михайлович Васнецов,a painting of a house in the woods,"He's on his way. 1917, Demyanova.",Apollinary Michailovich Vasnetsov
./data/788293457.jpg,Новый Симеиз. Сумерки. 1906,Аполлинарий Михайлович Васнецов,a painting of a mountain with a sky in the background,"The new Simeise, the twilight. 1906.",Apollinary Michailovich Vasnetsov
./data/863192749.jpg,Осенняя ветка. 1910-е,Аполлинарий Михайлович Васнецов,a painting of a forest with trees and leaves,Autumn branch. 1910s.,Apollinary Michailovich Vasnetsov
./data/266799926.jpg,Пушечно-литейный двор на реке Неглинной в XVII век. 1918,Аполлинарий Михайлович Васнецов,a painting of a city with people and buildings,A cannon-leaf yard on the River Neglina in the 17th century.,Apollinary Michailovich Vasnetsov
./data/994204711.jpg,Сибирь. 1894,Аполлинарий Михайлович Васнецов,a painting of a landscape with a mountain in the background,Siberia. 1894,Apollinary Michailovich Vasnetsov
./data/239086914.jpg,Стрелецкая слобода. 1897,Аполлинарий Михайлович Васнецов,a painting of a city with buildings and people,Arrow slug. 1897.,Apollinary Michailovich Vasnetsov
./data/269107055.jpg,Царский пруд. Демьяново. 1903-1917,Аполлинарий Михайлович Васнецов,a painting of trees and water in a forest,"King's pond, Demyanovo. 1903-1917",Apollinary Michailovich Vasnetsov
./data/473095703.jpg,Чаша моря. 1924-1925,Аполлинарий Михайлович Васнецов,a painting of a path leading to the ocean,Cup of the sea. 1924-1925.,Apollinary Michailovich Vasnetsov
./data/694497680.jpg,Беседка на кургане. Бывший Найденовский парк. Москва. 1920-е,Аполлинарий Михайлович Васнецов,a painting of a house in the woods,"There's a discussion on the curgan, the former Niden Park, Moscow, the 1920s.",Apollinary Michailovich Vasnetsov
./data/158145141.jpg,Вид из Ласточкиного гнезда. Крым. 1924,Аполлинарий Михайлович Васнецов,a painting of a rocky coastline with a boat in the water,"The view from the Lastochky Nest, Crimea, 1924.",Apollinary Michailovich Vasnetsov
./data/519073486.jpg,Вид из окна столовой. Рябово. 1919,Аполлинарий Михайлович Васнецов,a painting of a farm with a fence and trees,View from the dining room window.,Apollinary Michailovich Vasnetsov
./data/836523437.jpg,Городская площадь XVII века,Аполлинарий Михайлович Васнецов,a painting of people at an outdoor market,Urban area of the 17th century,Apollinary Michailovich Vasnetsov
./data/193109130.jpg,Гроза идет. 1911,Аполлинарий Михайлович Васнецов,a painting of a tree in a field,The storm is coming. 1911.,Apollinary Michailovich Vasnetsov
./data/673156738.jpg,Книжные лавочки на Спасском мосту в XVII веке. 1922,Аполлинарий Михайлович Васнецов,a drawing of a village with a church and a church tower,Bookshops on the Spass Bridge in the 17th century. 1922.,Apollinary Michailovich Vasnetsov
./data/205303955.jpg,Лес на горе Благодать. Средний Урал. 1890-е,Аполлинарий Михайлович Васнецов,a painting of trees in the woods,The forest on Mount Grace.,Apollinary Michailovich Vasnetsov
./data/351037597.jpg,Лубяной торг на Трубе в XVII веке. 1926,Аполлинарий Михайлович Васнецов,a painting of a city with a bridge and people,Lubian trade on the Tube in the 17th century. 1926,Apollinary Michailovich Vasnetsov
./data/395779418.jpg,На рассвете у Воскресенского моста. Конец XVII века. 1900,Аполлинарий Михайлович Васнецов,a painting of a city with a river and buildings,"At dawn by the Sunday Bridge, the end of the 17th century.",Apollinary Michailovich Vasnetsov
./data/706802368.jpg,Ночь. Урал,Аполлинарий Михайлович Васнецов,a painting of trees in the distance,It's a night.,Apollinary Michailovich Vasnetsov
./data/166687011.jpg,Озеро Светлояр. 1906,Аполлинарий Михайлович Васнецов,a painting of a river with trees and a castle in the background,Lake Svetloyar. 1906,Apollinary Michailovich Vasnetsov
./data/114199829.jpg,Озеро,Аполлинарий Михайлович Васнецов,a painting of a man in a field,Lake,Apollinary Michailovich Vasnetsov
./data/229034423.jpg,Оренбургские степи. 1893,Аполлинарий Михайлович Васнецов,a painting of a landscape with a mountain range in the background,Orenburg Steps. 1893,Apollinary Michailovich Vasnetsov
./data/292453002.jpg,Развалины дома. 1900-е,Аполлинарий Михайлович Васнецов,a painting of a house with a cat in the window,Cracks at home. 1900s.,Apollinary Michailovich Vasnetsov
./data/187066650.jpg,Симонов монастырь. Облака и золотые купола. 1927,Аполлинарий Михайлович Васнецов,a painting of a church in the city,"Simone Monastery, Clouds and Gold Domes, 1927",Apollinary Michailovich Vasnetsov
./data/783157348.jpg,Спасские Водяные ворота Китай-города в XVII веке. 1922,Аполлинарий Михайлович Васнецов,a painting of a city with boats and buildings,The 17th-century Chinese Water Gate. 1922.,Apollinary Michailovich Vasnetsov
./data/124774169.jpg,Сумерки. 1889,Аполлинарий Михайлович Васнецов,a painting of a tree in a field,Twilight. 1889.,Apollinary Michailovich Vasnetsov
./data/130075073.jpg,Сумрачный день. 1919,Аполлинарий Михайлович Васнецов,a painting of a green field with trees and a road,It's a dark day. 1919.,Apollinary Michailovich Vasnetsov
./data/356311035.jpg,Тайга на Урале. Синяя гора. 1891,Аполлинарий Михайлович Васнецов,a painting of a mountain scene with trees and a lake,"Tiga on Ural, Blue Mountain, 1891.",Apollinary Michailovich Vasnetsov
./data/381497192.jpg,Шум старого парка. 1926,Аполлинарий Михайлович Васнецов,a painting of a house in the woods,The noise of the old park. 1926.,Apollinary Michailovich Vasnetsov
./data/228210449.jpg,Яшкин дом. 1880-1886,Аполлинарий Михайлович Васнецов,a painting of a farm with a barn in the background,Yashkin home. 1880-1886,Apollinary Michailovich Vasnetsov
./data/925952148.jpg,Ахтырка. 1880,Аполлинарий Михайлович Васнецов,a painting of a landscape with a church in the background,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,Apollinary Michailovich Vasnetsov
./data/413137817.jpg,Валдайский монастырь. 1901,Аполлинарий Михайлович Васнецов,a painting of a house in the countryside,Waldai Monastery. 1901.,Apollinary Michailovich Vasnetsov
./data/582931518.jpg,Весенняя тишь. 1890,Аполлинарий Михайлович Васнецов,a painting of a landscape with trees and a river,Spring Tess. 1890,Apollinary Michailovich Vasnetsov
./data/413989257.jpg,Воскресенский мост в XVII веке. 1921,Аполлинарий Михайлович Васнецов,a painting of people walking down a street,Sunday Bridge in the 17th century. 1921.,Apollinary Michailovich Vasnetsov
./data/352740478.jpg,Горное озеро. Урал. 1892,Аполлинарий Михайлович Васнецов,a painting of a river with trees and mountains in the background,"Mountain Lake, Ural. 1892",Apollinary Michailovich Vasnetsov
./data/668981933.jpg,Дворцовый мост XVIII века через реку Яузу. Лефортово. 1920-е,Аполлинарий Михайлович Васнецов,a painting of a bridge over a river,"18th century Palace Bridge across the Yauzu River, Lefortovo.",Apollinary Michailovich Vasnetsov
./data/189346313.jpg,Днепр перед бурей. 1888,Аполлинарий Михайлович Васнецов,a painting of a river with trees and bushes,The day before the storm. 1888.,Apollinary Michailovich Vasnetsov
./data/306900024.jpg,Коломенское. Ворота башни Часозвон. 1927,Аполлинарий Михайлович Васнецов,a painting of an archway with a building in the background,The gates of the Tower of Clocks. 1927.,Apollinary Michailovich Vasnetsov
./data/509213256.jpg,Красная площадь. 1897,Аполлинарий Михайлович Васнецов,a painting of a city street with a clock,Red Square. 1897.,Apollinary Michailovich Vasnetsov
./data/113623046.jpg,Красные скалы в Кисловодске. 1895,Аполлинарий Михайлович Васнецов,a painting of a mountain scene with a horse,Red Rocks in Kislovodsk. 1895,Apollinary Michailovich Vasnetsov
./data/348977661.jpg,Кремль при Иване III. 1922,Аполлинарий Михайлович Васнецов,a painting of a city with a castle in the background,Kremlin at Ivan III. 1922,Apollinary Michailovich Vasnetsov
./data/563568115.jpg,Крым. 1890,Аполлинарий Михайлович Васнецов,a painting of a road leading to a mountain lake,Crimea. 1890,Apollinary Michailovich Vasnetsov
./data/642175292.jpg,Крымский вид. 1893,Аполлинарий Михайлович Васнецов,a painting of a village with trees and houses,Crimean species. 1893,Apollinary Michailovich Vasnetsov
./data/526571655.jpg,Лесная тропинка. Абрамцево. 1885,Аполлинарий Михайлович Васнецов,a painting of a forest with a road,"The forest trail, Abrahamtsevo, 1885.",Apollinary Michailovich Vasnetsov
./data/318188476.jpg,Летний день. 1880-е,Аполлинарий Михайлович Васнецов,a painting of a field with trees and bushes,Summer Day. 1880s.,Apollinary Michailovich Vasnetsov
./data/709109497.jpg,Летний день,Аполлинарий Михайлович Васнецов,a painting of a white church in the countryside,Summer Day,Apollinary Michailovich Vasnetsov
./data/648959350.jpg,Облака1. 1880-1890-е,Аполлинарий Михайлович Васнецов,a painting of a boat in the water,Clouds 1 - 1880th - 1890th,Apollinary Michailovich Vasnetsov
./data/495947265.jpg,Облака2. 1880-1890-е,Аполлинарий Михайлович Васнецов,a painting of clouds over a field,Clouds.,Apollinary Michailovich Vasnetsov
./data/496798706.jpg,Озеро в горной Башкирии. Урал. 1895,Аполлинарий Михайлович Васнецов,a painting of a river with a man on a horse,"Lake in Bashkiri Mountain, Ural 1895",Apollinary Michailovich Vasnetsov
./data/618005371.jpg,Расцвет Кремля. Всехсвятский мост и Кремль в конце XVII века. 1922,Аполлинарий Михайлович Васнецов,a painting of a city with a bridge and a castle,"The birth of the Kremlin, the all-holy bridge and the Kremlin at the end of the 17th century.",Apollinary Michailovich Vasnetsov
./data/201815795.jpg,Рыбаки. 1886-1887,Аполлинарий Михайлович Васнецов,a painting of a river with a man fishing,Fishers. 1886-1887,Apollinary Michailovich Vasnetsov
./data/590264892.jpg,Старый дом,Аполлинарий Михайлович Васнецов,an old house in the country by william william lewis,Old house,Apollinary Michailovich Vasnetsov
./data/677056884.jpg,Тополь. 1887,Аполлинарий Михайлович Васнецов,a painting of a tree and a man sleeping on a hill,Topol. 1887,Apollinary Michailovich Vasnetsov
./data/239746093.jpg,Торг около Кремля. 1930,Аполлинарий Михайлович Васнецов,a painting of people walking around a market,A trade near the Kremlin. 1930.,Apollinary Michailovich Vasnetsov
./data/981488037.jpg,Троицкая церковь на Берсеневке. 1922,Аполлинарий Михайлович Васнецов,a painting of a church in the village,The Trinity Church in Bersenevka. 1922.,Apollinary Michailovich Vasnetsov
./data/474386596.jpg,Троицкий мост у башни Кутафьи и подъемный мост,Аполлинарий Михайлович Васнецов,a painting of a city with buildings and people,Trinity Bridge at Kutafia Tower and Lift Bridge,Apollinary Michailovich Vasnetsov
./data/222442626.jpg,У стен деревянного города. 1907,Аполлинарий Михайлович Васнецов,a drawing of a village with a church in the background,By the walls of a wooden town. 1907.,Apollinary Michailovich Vasnetsov
./data/661209106.jpg,Уральский пейзаж. 1890-1891,Аполлинарий Михайлович Васнецов,a painting of a mountain scene with trees and mountains in the background,Ural landscape. 1890-1891,Apollinary Michailovich Vasnetsov
./data/734295654.jpg,Уральский пейзаж. 1930,Аполлинарий Михайлович Васнецов,a painting of a forest with a path,The Ural landscape. 1930,Apollinary Michailovich Vasnetsov
./data/192916870.jpg,Утро. 1892,Аполлинарий Михайлович Васнецов,a painting of a landscape with a lake and trees,Morning. 1892,Apollinary Michailovich Vasnetsov
./data/860665893.jpg,Юнгфрау. Венген. 1912,Аполлинарий Михайлович Васнецов,a painting of mountains and clouds,"Youngfrau, Hungarian, 1912",Apollinary Michailovich Vasnetsov
./data/763601684.jpg,Девочка с персиками .,Валентин Александрович Серов,a painting of a woman sitting at a table,The girl with the peach.,Valentin Alexandrovich Serov
./data/822213745.jpg,Похищение Европы,Валентин Александрович Серов,a painting of a man riding a bull,Europe's Kidnapping,Valentin Alexandrovich Serov
./data/183056640.jpg,Портрет императора Николая II ,Валентин Александрович Серов,a painting of a man in a suit and tie,A portrait of Emperor Nikolai II,Valentin Alexandrovich Serov
./data/414593505.jpg,Петр I. 1907,Валентин Александрович Серов,a painting of men on horses in the water,Peter I. 1907,Valentin Alexandrovich Serov
./data/188879394.jpg,Летом ,Валентин Александрович Серов,a painting of a woman in a white dress and hat,In summer,Valentin Alexandrovich Serov
./data/752972412.jpg,Портрет художника И.И.Левитана,Валентин Александрович Серов,a painting of a man with a beard and a suit,A portrait of painter I. I. Levitan.,Valentin Alexandrovich Serov
./data/947952270.jpg,Зима в Абрамцево. Церковь. 1886,Валентин Александрович Серов,a painting of a snowy scene,"Winter in Abramtsevo, Church. 1886",Valentin Alexandrovich Serov
./data/560052490.jpg,Портрет актрисы М.Н.Ермоловой,Валентин Александрович Серов,a painting of a woman in a black dress,Portrait of actress M.N. Ermolova,Valentin Alexandrovich Serov
./data/909307861.jpg,Натурщица. 1905,Валентин Александрович Серов,a painting of a woman in a black dress,She's a model. 1905.,Valentin Alexandrovich Serov
./data/508059692.jpg,Мика Морозов. 1901,Валентин Александрович Серов,a painting of a young girl sitting in a chair,Mika Morozov. 1901,Valentin Alexandrovich Serov
./data/153283691.jpg,Портрет княгини Ольги Орловой,Валентин Александрович Серов,a painting of a woman sitting on a blue rug,Portrait of Princess Olga Orlovoy,Valentin Alexandrovich Serov
./data/999313354.jpg,Портрет княгини З. Н. Юсуповой. 1902,Валентин Александрович Серов,a painting of a woman sitting on a couch,Portrait of Princess Z. N. Yousupova. 1902,Valentin Alexandrovich Serov
./data/369137573.jpg,Девушкаосвещенная солнцем. Портрет М.Я.Симонович,Валентин Александрович Серов,a painting of a woman sitting under a tree,"A girl with sunshine, a portrait of M.J. Symonovich.",Valentin Alexandrovich Serov
./data/443405151.jpg,Портрет М. Я. Львовой. 1895,Валентин Александрович Серов,a painting of a woman sitting on a chair,Portrait M. I. Lion. 1895,Valentin Alexandrovich Serov
./data/210577392.jpg,Выезд императора Петра II и цесаревны Елизаветы Петровны на охоту. 1900,Валентин Александрович Серов,a painting of a man on a horse in the middle ages,The visit of Emperor Peter II and Caesar Elizabeth Petrovna to the hunt.,Valentin Alexandrovich Serov
./data/314123535.jpg,Дети . 1899,Валентин Александрович Серов,two girls on the balcony by joaquin rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez rodriguez,Children . 1899,Valentin Alexandrovich Serov
./data/630474853.jpg,Осенний вечер. Домотканово,Валентин Александрович Серов,a painting of trees in a field,Autumn night.,Valentin Alexandrovich Serov
./data/275039672.jpg,Выезд Екатерины II на соколиную охоту. 1902,Валентин Александрович Серов,a painting of a group of men on horses,Ekaterina II on a falcon hunt. 1902,Valentin Alexandrovich Serov
./data/422558593.jpg,Заросший пруд. Домотканово,Валентин Александрович Серов,a painting of a river with trees and water,"It's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond, it's a pond.",Valentin Alexandrovich Serov
./data/742755126.jpg,Коронация. Миропомазание Николая II в Успенском соборе. 1896,Валентин Александрович Серов,a painting of people in a church,"The coronation, Nikolai II's Peace Smashing in the Cathedral of Uspen. 1896.",Valentin Alexandrovich Serov
./data/579608154.jpg,Купание лошади. 1905,Валентин Александрович Серов,a painting of a horse on the beach,It's a horse race. 1905.,Valentin Alexandrovich Serov
./data/691531372.jpg,Портрет вел. княжны Ольги Александровны. 1893,Валентин Александрович Серов,a painting of a young girl with a brush,The portrait was kept by Princess Olga Alexandrovna. 1893.,Valentin Alexandrovich Serov
./data/182699584.jpg,Открытое окно. Сирень. 1886,Валентин Александрович Серов,a painting of a window with a view of a garden,"Open window, syringe. 1886.",Valentin Alexandrovich Serov
./data/261444091.jpg,Портрет Евдокии Сергеевны Морозовой,Валентин Александрович Серов,a painting of a woman in a black dress,Portrait of Evdokia Sergeievna Morozov,Valentin Alexandrovich Serov
./data/852096557.jpg,Портрет И. А. Морозова. 1910,Валентин Александрович Серов,a painting of a man in a suit and tie,Portrait by I. A. Morozov. 1910,Valentin Alexandrovich Serov
./data/115737915.jpg,Портрет князя Ф. Ф. Юсуповаграфа Сумарокова- Эльстон. 1903,Валентин Александрович Серов,a painting of a man on a white horse,Portrait of Prince F. F. Yousupovagraf Sumarokov-Elston. 1903,Valentin Alexandrovich Serov
./data/504626464.jpg,Портрет художника К.А.Коровина,Валентин Александрович Серов,a painting of a man sitting on a couch,A portrait of artist C.A. Korovin,Valentin Alexandrovich Serov
./data/862176513.jpg,У окна. Портрет О.Ф. Трубниковой,Валентин Александрович Серов,a painting of a woman in a white shirt,"By the window, a portrait of the O.F.",Valentin Alexandrovich Serov
./data/883984375.jpg,А. С. Пушкин на садовой скамье. 1899,Валентин Александрович Серов,a painting of a man sitting on a bench,A. S. Pushkin on the garden bench. 1899,Valentin Alexandrovich Serov
./data/163281250.jpg,Портрет композитора Н.А.Римского-Корсакова ,Валентин Александрович Серов,a painting of an old man sitting at a desk,Portrait of composer N.A. of Rome-Korsakov,Valentin Alexandrovich Serov
./data/263449096.jpg,Ифигения в Тавриде. 1893,Валентин Александрович Серов,a painting of a woman sitting on the beach,Ignoring in Tawrid. 1893,Valentin Alexandrovich Serov
./data/170669555.jpg,Лошади на взморье. 1905,Валентин Александрович Серов,a painting of horses on the beach,Horses in the sea. 1905.,Valentin Alexandrovich Serov
./data/512207031.jpg,Портрет графа Ф. Ф. Сумарокова- Эльстонвпоследствии князя Юсуповас собакой. 1903,Валентин Александрович Серов,a painting of a man holding a dog,"A portrait of Count F. F. Sumarokov-Elston, later Prince Yusupovas with a dog. 1903",Valentin Alexandrovich Serov
./data/504681396.jpg,Сараи. 1901,Валентин Александрович Серов,a painting of a field with a house in the background,Sarai. 1901,Valentin Alexandrovich Serov
./data/393362426.jpg,Автопортрет. 1880-е,Валентин Александрович Серов,selfie van goghen - selfie van goghen selfie selfie self self self self,Autoportrait. 1880s.,Valentin Alexandrovich Serov
./data/267239379.jpg,Портрет Анджело Мазини ,Валентин Александрович Серов,a painting of a man in a black suit,A portrait of Angelo Mazini,Valentin Alexandrovich Serov
./data/476419067.jpg,Рыболовецкие суда в Архангельске. 1894,Валентин Александрович Серов,a painting of boats docked in a harbor,Fishing vessels in Arkhangelsk. 1894,Valentin Alexandrovich Serov
./data/524841308.jpg,Полосканье белья . 1901,Валентин Александрович Серов,a painting of horses in the snow,Underwear . 1901,Valentin Alexandrovich Serov
./data/796890258.jpg,Портрет С. М. Драгомировой. 1889,Валентин Александрович Серов,a painting of a woman in a green dress,Portrait by S. M. Dragomov. 1889,Valentin Alexandrovich Serov
./data/298632812.jpg,Петр I в Монплезире. 1910-1911,Валентин Александрович Серов,a painting of a man in a room,Peter I in Montplesir 1910-1911,Valentin Alexandrovich Serov
./data/251776123.jpg,Портрет А. Н. Турчанинова. 1906,Валентин Александрович Серов,an old man sitting at a desk with a book,Portrait A. N. Turchaninova. 1906,Valentin Alexandrovich Serov
./data/462191772.jpg,Портрет композитора А. Н. Сероваотца художника. 1888-1889,Валентин Александрович Серов,a painting of a man in a room,A portrait of the composer A. N. Serovatotz of the artist. 1888-1889,Valentin Alexandrovich Serov
./data/189675903.jpg,У окна. Портрет О. Ф. Трубниковой. 1885,Валентин Александрович Серов,a painting of a man in a black suit,"By the window, a portrait of O. F. Tube. 1885.",Valentin Alexandrovich Serov
./data/521572875.jpg,Портрет Льва Бакста. Вторая половина 1900-х,Валентин Александрович Серов,a painting of a man in a black hat,"The portrait of Lion Baxta, the second half of the 1900s.",Valentin Alexandrovich Serov
./data/984371948.jpg,Портрет С. М. Боткиной. 1899,Валентин Александрович Серов,a painting of a woman sitting on a couch,Portrait by S. M. Botkina. 1899,Valentin Alexandrovich Serov
./data/779229736.jpg,Стог сена. 1901,Валентин Александрович Серов,a painting of a village with a thatched hut,The haystack. 1901.,Valentin Alexandrovich Serov
./data/124252319.jpg,Портрет Н. Я. Дервиз с ребенком. 1888-1889,Валентин Александрович Серов,a painting of a woman sitting in a chair,Portrait of N. I. Derviz with child. 1888-1889,Valentin Alexandrovich Serov
./data/298742675.jpg,Баба с лошадью. 1898,Валентин Александрович Серов,a woman with a horse in the snow,A woman with a horse. 1898.,Valentin Alexandrovich Serov
